"AÑO","CURSO","MATERIA","GENERO","EDAD","GRUPO ETNICO","ZONA DE RESIDENCIA","TIPO DE DOCUMENTO","GRUPO POBLACIONAL"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","52","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","76","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","13","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","67","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","44","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","45","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","73","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","45","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","36","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","66","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","18","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","HOMBRE","14","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","HOMBRE","26","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","18","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","19","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","16","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","8","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","38","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","15","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","15","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","22","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","34","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","76","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","65","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","50","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","58","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","24","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","33","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","59","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","16","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","21","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","71","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","55","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","27","NO SABE NO RESPONDE","URBANA","CEDULA DE CIUDADANA","NO SABE NO RESPONDE"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","13","INDIGENA","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","24","NO SABE NO RESPONDE","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","70","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","67","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","43","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","30","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","16","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","22","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","HOMBRE","71","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","26","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","59","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","48","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","PREFIERO NO DECIRLO","18","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","20","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","18","NO SABE NO RESPONDE","RURAL","CEDULA DE CIUDADANA","NO SABE NO RESPONDE"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","53","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","17","NO SABE NO RESPONDE","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","8","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","47","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","37","NINGUNO","URBANA","CEDULA DE CIUDADANA","CAMPESINO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","12","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","42","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","8","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","HOMBRE","12","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NO SABE NO RESPONDE"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","9","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","60","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","17","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","7","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","HOMBRE","21","AFRODESCENDIENTES","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","15","NINGUNO","RURAL","TARJETA DE IDENTIDAD","DICAPACITADA"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","17","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","7","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","8","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","8","MULATO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","HOMBRE","32","NO SABE NO RESPONDE","URBANA","CEDULA DE CIUDADANA","NO SABE NO RESPONDE"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","9","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","11","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","HOMBRE","9","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","64","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","67","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","65","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","53","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","56","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","81","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","60","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","69","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","46","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","36","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","11","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","58","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","13","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","67","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","15","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","63","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","60","INDIGENA","URBANA","CEDULA DE CIUDADANA","INDIGENA"
"2,024","DANZA","DANZA FOLCLORICA","HOMBRE","10","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","15","INDIGENA","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","HOMBRE","32","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","66","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","52","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","9","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","30","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","36","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","12","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","9","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","14","INDIGENA","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","65","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","8","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","65","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","14","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","HOMBRE","29","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","71","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","HOMBRE","8","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","11","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","12","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","67","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","29","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","9","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","23","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","HOMBRE","24","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","HOMBRE","22","NO SABE NO RESPONDE","RURAL","CEDULA DE CIUDADANA","LGTBIQ+"
"2,024","DANZA","DANZA FOLCLORICA","HOMBRE","24","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","23","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","20","NINGUNO","RURAL","CEDULA DE CIUDADANA","NO SABE NO RESPONDE"
"2,024","DANZA","DANZA FOLCLORICA","HOMBRE","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","53","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","43","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","48","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","39","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","62","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","10","RAIZAL","RURAL","TARJETA DE IDENTIDAD","CAMPESINO"
"2,024","DANZA","DANZA FOLCLORICA","HOMBRE","18","INDIGENA","RURAL","CÉDULA DE EXTRANJERÍA","NO SABE NO RESPONDE"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","35","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","HOMBRE","20","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","23","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","36","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","81","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","66","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","66","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","15","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","54","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","24","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","10","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","HOMBRE","57","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","57","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","9","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","9","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","21","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","9","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","25","RAIZAL","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","HOMBRE","10","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","HOMBRE","39","NINGUNO","RURAL","CEDULA DE CIUDADANA","LGTBIQ+"
"2,024","DANZA","DANZA FOLCLORICA","HOMBRE","35","NINGUNO","URBANA","CEDULA DE CIUDADANA","LGTBIQ+"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","44","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","61","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA FOLCLORICA","MUJER","19","NINGUNO","URBANA","CEDULA DE CIUDADANA","NO SABE NO RESPONDE"
"2,024","DANZA","DANZA FOLCLORICA","HOMBRE","22","NO SABE NO RESPONDE","URBANA","CEDULA DE CIUDADANA","NO SABE NO RESPONDE"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","17","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","19","NINGUNO","URBANA","CEDULA DE CIUDADANA","LGTBIQ+"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","16","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","HOMBRE","16","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","HOMBRE","16","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","HOMBRE","23","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","23","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","11","INDIGENA","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","14","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","9","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","20","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","12","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","19","NO SABE NO RESPONDE","RURAL","CEDULA DE CIUDADANA","LGTBIQ+"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","39","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","9","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","16","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","HOMBRE","16","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","22","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","13","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","14","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","22","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","38","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","27","NINGUNO","RURAL","CEDULA DE CIUDADANA","LGTBIQ+"
"2,024","DANZA","DANZA CONTEMPORANEA","HOMBRE","21","INDIGENA","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","17","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","19","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","13","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","16","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","18","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","8","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","15","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","34","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","33","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","15","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","HOMBRE","30","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","38","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","20","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","20","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","36","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","7","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","25","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","22","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","14","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","HOMBRE","25","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","14","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","18","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","HOMBRE","13","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","13","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","HOMBRE","21","NINGUNO","URBANA","PERMISO ESPECIAL DE PERMANENCIA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","MUJER","13","NINGUNO","RURAL","PERMISO ESPECIAL DE PERMANENCIA","NINGUNO"
"2,024","DANZA","DANZA CONTEMPORANEA","HOMBRE","32","NO SABE NO RESPONDE","URBANA","CEDULA DE CIUDADANA","NO SABE NO RESPONDE"
